vehicle,level_1,datetime,speed,x,y,heading,vehicletype,time_interval,distance,heading_interval,trip,ts
51C88622,4,2018-04-27 13:44:45,27.0,106.66561,10.771213,339.17836906200716,600,4,48.617794605157954,0.372305035002114,65,1524836685
51C88622,0,2018-04-27 14:11:50,15.0,106.670906,10.769944,70.4994524745337,600,12,75.84297734100522,40.66338924382309,66,1524838310
51C88622,1,2018-04-27 14:12:00,32.0,106.67156,10.770173,64.43128707665151,600,10,31.52304163399669,6.068165397882183,66,1524838320
51C88622,2,2018-04-27 14:12:03,34.0,106.67182,10.770296,63.61790041412971,600,3,38.33713286759954,0.8133866625218076,66,1524838323
51C88622,3,2018-04-27 14:12:07,31.0,106.672134,10.77045,59.33784206369933,600,4,36.88979561418992,4.28005835043038,66,1524838327
51C88622,4,2018-04-27 14:12:11,25.0,106.672424,10.77062,67.8664044339722,600,4,32.57781697448728,8.52856237027288,66,1524838331
51C88622,5,2018-04-27 14:12:16,13.0,106.6727,10.770731,67.8664044339722,600,5,0.0,0.0,66,1524838336
51D06591,0,2018-04-27 02:21:36,25.0,106.6723,10.767776,272.7952183455291,0,1594,63.43403269416825,165.3453631778826,67,1524795696
51D06591,1,2018-04-27 02:21:46,24.0,106.67172,10.767804,274.7843913481456,0,10,31.79099564625381,1.9891730026164964,67,1524795706
51D06591,2,2018-04-27 02:21:51,24.0,106.67143,10.767828,271.1587862940454,0,5,32.777947833889385,3.6256050541002196,67,1524795711
51D06591,3,2018-04-27 02:21:56,24.0,106.67113,10.767834,272.99449506915664,0,5,31.722663018521732,1.835708775111243,67,1524795716
51D06591,4,2018-04-27 02:22:01,22.0,106.67084,10.767849,272.75722384902843,0,5,34.45011279875855,0.237271220128207,67,1524795721
51D06591,5,2018-04-27 02:22:07,20.0,106.670525,10.767864,272.9473922649672,0,6,30.080532564825884,0.19016841593878553,67,1524795727
51D06591,6,2018-04-27 02:22:18,5.0,106.67025,10.767878,272.9473922649672,0,11,29.495923188822484,2.303551658510628,67,1524795738
51D13814,0,2018-04-27 04:32:38,6.0,106.667656,10.767979,61.50440682863953,0,26,67.71677119382639,2.754114526605065,68,1524803558
51D13814,1,2018-04-27 04:33:17,22.0,106.6682,10.768271,59.6048781552456,0,39,44.399106381615425,1.899528673393931,68,1524803597
51D13814,2,2018-04-27 04:33:27,17.0,106.66855,10.768474,59.666513302546775,0,10,17.748340310074642,0.0616351473011747,68,1524803607
51D13814,3,2018-04-27 04:34:02,10.0,106.66869,10.768555,60.670090703960895,0,35,28.236251887207533,1.0035774014141197,68,1524803642
51D13814,4,2018-04-27 04:34:11,11.0,106.668915,10.76868,60.670090703960895,0,9,52.84967977742932,3.6642127985146544,68,1524803651
51D21455,0,2018-04-27 01:10:45,5.0,106.66706,10.767959,153.6926302738268,0,0,2.4777033309202388,0.0,69,1524791445
51D21455,1,2018-04-27 01:10:46,6.0,106.66707,10.767939,161.89897863575928,0,1,14.146335356229686,8.20634836193247,69,1524791446
51D21455,2,2018-04-27 01:10:49,18.0,106.66711,10.767818,164.46561261401925,0,3,14.362036592734578,2.566633978259972,69,1524791449
51D21455,3,2018-04-27 01:10:52,18.0,106.667145,10.7676935,164.9342887235414,0,3,31.710863467748297,0.4686761095221641,69,1524791452
51D21455,4,2018-04-27 01:10:56,24.0,106.66722,10.767418,164.9342887235414,0,4,14.280491082601156,1.7159002869544508,69,1524791456
51D21455,0,2018-04-27 04:10:54,21.0,106.665985,10.771334,150.82499923332261,0,9,77.6925802793731,8.240148829487822,70,1524802254
51D21455,1,2018-04-27 04:11:05,15.0,106.66633,10.770723,164.25316285183348,0,11,30.370215769835728,13.428163618510865,70,1524802265
51D21455,2,2018-04-27 04:11:13,8.0,106.666405,10.77046,167.33482073070851,0,8,2.506522952341156,3.081657878875035,70,1524802273
51D21455,3,2018-04-27 04:11:14,7.0,106.66641,10.770438,167.42700352316717,0,1,15.14768036380205,0.09218279245865801,70,1524802274
51D21455,4,2018-04-27 04:11:18,11.0,106.66644,10.770305,167.86880909329676,0,4,10.460633443150508,0.44180557012958843,70,1524802278
51D21455,5,2018-04-27 04:11:21,9.0,106.66646,10.770213,171.72671745318206,0,3,15.279527917963735,3.8579083598853003,70,1524802281
51D21455,6,2018-04-27 04:11:27,6.0,106.66648,10.770077,190.86825610220004,0,6,11.659604681148494,19.141538649017974,70,1524802287
51D21455,7,2018-04-27 04:11:31,10.0,106.66646,10.769974,190.86825610220004,0,4,20.703834297198487,1.3922499537837325,70,1524802291
51D21455,0,2018-04-27 04:11:40,9.0,106.66642,10.769792,140.74531200985246,0,9,34.661365743815765,51.51519404613131,71,1524802300
51D21455,1,2018-04-27 04:11:49,11.0,106.66662,10.76955,137.1701624462589,0,9,4.8374018055420045,3.5751495635935555,71,1524802309
51D21455,2,2018-04-27 04:11:50,7.0,106.66665,10.769518,136.10797572934584,0,1,22.765407390665942,1.062186716913061,71,1524802310
51D21455,3,2018-04-27 04:11:55,9.0,106.666794,10.76937,155.67642972159805,0,5,25.597635781479866,19.568453992252216,71,1524802315
51D21455,4,2018-04-27 04:12:00,13.0,106.66689,10.76916,155.67642972159805,0,5,30.187307357225002,13.833238369088178,71,1524802320
51D21455,0,2018-04-27 13:13:58,22.0,106.666824,10.76828,154.12372759572406,0,21959,6.542015995498074,84.02475344480976,72,1524834838
51D21455,1,2018-04-27 13:14:01,22.0,106.66685,10.768227,160.82168360442972,0,3,23.411768164447807,6.69795600870566,72,1524834841
51D21455,2,2018-04-27 13:14:04,11.0,106.66692,10.768028,150.53276977906793,0,3,4.4631181409997325,10.288913825361789,72,1524834844
51D21455,3,2018-04-27 13:14:06,5.0,106.66694,10.767993,160.1124275386271,0,2,29.06709680839579,9.579657759559154,72,1524834846
51D21455,4,2018-04-27 13:14:29,15.0,106.66703,10.767747,161.71062810471463,0,23,42.01620354171699,1.5982005660875416,72,1524834869
51D21455,5,2018-04-27 13:14:37,25.0,106.66715,10.767388,161.71062810471463,0,8,51.62525616539917,6.744034763174568,72,1524834877
51D21455,0,2018-04-27 13:52:36,20.0,106.6676,10.765456,351.56348663020964,0,2235,22.47917890780616,171.56348663020964,73,1524837156
51D21455,1,2018-04-27 13:52:40,18.0,106.66757,10.765656,348.90022193454087,0,4,28.548515467883544,2.663264695668772,73,1524837160
51D21455,2,2018-04-27 13:52:45,21.0,106.66752,10.765908,348.9925266987697,0,5,13.816811529524065,0.09230476422885658,73,1524837165
51D21455,3,2018-04-27 13:52:47,24.0,106.667496,10.76603,344.6706741275608,0,2,23.279526167114945,4.321852571208922,73,1524837167
51D21455,4,2018-04-27 13:52:50,24.0,106.66744,10.766232,347.67969790841914,0,3,56.66387711167531,3.0090237808583424,73,1524837170
51D21455,5,2018-04-27 13:52:57,25.0,106.66733,10.76673,344.6417214933308,0,7,8.298789566668017,3.0379764150883375,73,1524837177
51D21455,6,2018-04-27 13:52:58,26.0,106.66731,10.766802,347.1938777505472,0,1,29.752811817162378,2.5521562572163816,73,1524837178
51D21455,7,2018-04-27 13:53:02,17.0,106.66725,10.767063,346.7523837519856,0,4,9.59249461764972,0.44149399856161153,73,1524837182
51D21455,8,2018-04-27 13:53:04,14.0,106.66723,10.767147,332.50695775975504,0,2,4.75681007090575,14.245425992230537,73,1524837184
51D21455,9,2018-04-27 13:53:05,15.0,106.66721,10.767185,347.67372441251143,0,1,20.595165150761083,15.166766652756394,73,1524837185
51D21455,10,2018-04-27 13:53:10,10.0,106.66717,10.767366,342.9295575812787,0,5,9.358528236417346,4.7441668312327465,73,1524837190
51D21455,11,2018-04-27 13:53:15,6.0,106.667145,10.7674465,342.309275605749,0,5,1.8079972171400716,0.6202819755296787,73,1524837195
51D21455,12,2018-04-27 13:53:16,6.0,106.66714,10.767462,328.2843702787474,0,1,2.087714489227529,14.02490532700159,73,1524837196
51D21455,13,2018-04-27 13:53:17,6.0,106.66713,10.767478,342.841157119125,0,1,31.28728392370372,14.556786840377583,73,1524837197
51D21455,14,2018-04-27 13:53:29,12.0,106.667046,10.767747,347.66513099656953,0,12,23.668138596644116,4.82397387744453,73,1524837209
51D21455,15,2018-04-27 13:53:35,13.0,106.667,10.767955,343.7846145568252,0,6,5.902925783929718,3.8805164397443264,73,1524837215
51D21455,16,2018-04-27 13:53:37,7.0,106.666985,10.768006,338.02178988963084,0,2,29.351273630230615,5.762824667194366,73,1524837217
51D21455,17,2018-04-27 13:53:45,17.0,106.666885,10.768251,335.2563410283626,0,8,14.431134666467484,2.7654488612682258,73,1524837225
51D21455,18,2018-04-27 13:53:48,16.0,106.66683,10.768369,325.5774338399192,0,3,13.586721706095275,9.678907188443418,73,1524837228
51D21455,19,2018-04-27 13:53:51,16.0,106.66676,10.76847,337.88574212546155,0,3,8.753801370919083,12.308308285542353,73,1524837231
51D21455,20,2018-04-27 13:53:53,17.0,106.66673,10.768543,345.4147749142701,0,2,4.364331108976947,7.529032788808536,73,1524837233
51D21455,21,2018-04-27 13:53:54,17.0,106.66672,10.768581,335.79870658180175,0,1,21.43285425421548,9.61606833246833,73,1524837234
51D21455,22,2018-04-27 13:53:59,13.0,106.66664,10.768757,336.736953094019,0,5,16.686050128058465,0.9382465122172334,73,1524837239
51D21455,23,2018-04-27 13:54:03,16.0,106.66658,10.768895,335.7987240200137,0,4,13.395531831211146,0.9382290740052781,73,1524837243
51D21455,24,2018-04-27 13:54:06,16.0,106.66653,10.769005,330.5328603212561,0,3,8.926228974378311,5.265863698757585,73,1524837246
51D21455,25,2018-04-27 13:54:08,16.0,106.66649,10.769075,334.9262613432641,0,2,38.871138894159195,4.393401022007993,73,1524837248
51D21455,26,2018-04-27 13:54:16,16.0,106.66634,10.769392,338.4206868479116,0,8,26.88120761814002,3.494425504647495,73,1524837256
51D21455,27,2018-04-27 13:54:21,21.0,106.66625,10.769617,339.23913056407287,0,5,37.19075401297313,0.818443716161255,73,1524837261
51D21455,28,2018-04-27 13:54:27,22.0,106.66613,10.76993,340.0565404976424,0,6,12.883824838356995,0.817409933569536,73,1524837267
51D21455,29,2018-04-27 13:54:29,21.0,106.66609,10.770039,337.885852807302,0,2,17.507589664921195,2.170687690340401,73,1524837269
51D21455,30,2018-04-27 13:54:32,19.0,106.66603,10.770185,342.1293153309874,0,3,10.742026800766755,4.243462523685423,73,1524837272
51D21455,31,2018-04-27 13:54:34,17.0,106.666,10.770277,342.1293153309874,0,2,24.41691402670816,6.009928525602049,73,1524837274
51D21455,0,2018-04-27 13:54:38,22.0,106.66591,10.770478,340.01639775554634,0,4,67.50932033365513,3.8970109501609613,74,1524837278
51D21455,1,2018-04-27 13:54:49,21.0,106.6657,10.771049,337.2893607587811,0,11,22.76037802571634,2.727036996765264,74,1524837289
51D21455,2,2018-04-27 13:54:53,19.0,106.66562,10.771238,333.2106027155714,0,4,5.846875700994791,4.078758043209689,74,1524837293
51D21455,3,2018-04-27 13:54:54,19.0,106.665596,10.771285,333.1892694658743,0,1,11.198229470795885,0.021333249697079282,74,1524837294
51D21455,4,2018-04-27 13:54:56,19.0,106.66555,10.771375,339.1783837160257,0,2,9.271672569941567,5.989114250151374,74,1524837296
51D21455,5,2018-04-27 13:54:58,16.0,106.66552,10.771453,339.1783837160257,0,2,4.470067472204666,2.328780497610637,74,1524837298
51D21455,0,2018-04-27 14:07:21,28.0,106.66523,10.77219,159.35992441493522,0,729,37.39892010315336,189.45396043723815,75,1524838041
51D21455,1,2018-04-27 14:07:26,23.0,106.66535,10.771875,159.53843095742008,0,5,12.570509394215009,0.17850654248485398,75,1524838046
51D21455,2,2018-04-27 14:07:28,21.0,106.66539,10.771769,160.11266559174533,0,2,19.378036447571013,0.5742346343252507,75,1524838048
51D21455,3,2018-04-27 14:07:31,23.0,106.66545,10.771605,158.90032616639417,0,3,7.323806955471455,1.2123394253511606,75,1524838051
51D21455,4,2018-04-27 14:07:32,26.0,106.665474,10.7715435,157.16534371602083,0,1,15.850160921675107,1.7349824503733373,75,1524838052
51D21455,5,2018-04-27 14:07:34,28.0,106.66553,10.771412,157.16534371602083,0,2,8.13896695702423,1.0458967189455564,75,1524838054
51D21455,0,2018-04-27 14:08:03,23.0,106.66626,10.769537,156.00188539679266,0,2,177.1516407157492,7.78280789373008,76,1524838083
51D21455,1,2018-04-27 14:08:32,16.0,106.666916,10.76808,159.60237434050094,0,29,13.869294582783503,3.600488943708285,76,1524838112
51D21455,2,2018-04-27 14:08:36,8.0,106.66696,10.767963,156.4390266124049,0,4,23.63067821620695,3.1633477280960562,76,1524838116
51D21455,3,2018-04-27 14:09:04,11.0,106.667046,10.767768,171.95989926169216,0,28,3.1439738359322753,15.52087264928727,76,1524838144
51D21455,4,2018-04-27 14:09:05,11.0,106.66705,10.76774,161.02065477821475,0,1,13.513360614567484,10.93924448347741,76,1524838145
51D21455,5,2018-04-27 14:09:09,13.0,106.66709,10.767625,157.60868473591344,0,4,11.534394908484325,3.4119700423013057,76,1524838149
51D21455,6,2018-04-27 14:09:12,13.0,106.66713,10.767529,159.41947901108574,0,3,9.375787667166621,1.8107942751722987,76,1524838152
51D21455,7,2018-04-27 14:09:14,19.0,106.66716,10.76745,166.11506328597096,0,2,22.899909162529454,6.695584274885221,76,1524838154
51D21455,8,2018-04-27 14:09:18,19.0,106.66721,10.76725,163.93384118370565,0,4,11.91271916435288,2.181222102265309,76,1524838158
51D21455,9,2018-04-27 14:09:20,19.0,106.66724,10.767147,168.24094488620864,0,2,10.787091831421334,4.307103702502985,76,1524838160
51D21455,10,2018-04-27 14:09:22,19.0,106.66726,10.767052,165.87753642473862,0,2,45.04430337275291,2.3634084614700157,76,1524838162
51D21455,11,2018-04-27 14:09:30,19.0,106.66736,10.766659,168.404108580849,0,8,43.74744462418108,2.526572156110376,76,1524838170
51D21455,12,2018-04-27 14:09:38,21.0,106.66744,10.7662735,165.71374359195073,0,8,55.22733139647846,2.690364988898267,76,1524838178
51D21455,13,2018-04-27 14:09:46,22.0,106.667564,10.765792,165.71374359195073,0,8,29.55082853187517,2.263589340481161,76,1524838186
51D21455,0,2018-04-27 14:45:00,9.0,106.667114,10.767593,347.6853792833126,0,79,17.52218925746601,0.9035909257519279,77,1524840300
51D21455,1,2018-04-27 14:45:06,8.0,106.66708,10.767747,350.1020597139672,0,6,19.18512660877134,2.416680430654594,77,1524840306
51D21455,2,2018-04-27 14:45:16,13.0,106.66705,10.767917,342.30930274725426,0,10,3.6159939106879473,7.792756966712943,77,1524840316
51D21455,3,2018-04-27 14:45:17,17.0,106.66704,10.767948,335.5528804951463,0,1,10.614995794613222,6.756422252107939,77,1524840317
51D21455,4,2018-04-27 14:45:19,19.0,106.667,10.768035,336.2765244440765,0,2,22.93172941014426,0.723643948930146,77,1524840319
51D21455,5,2018-04-27 14:45:23,23.0,106.666916,10.768224,334.19432458997176,0,4,39.35229187982187,2.082199854104715,77,1524840323
51D21455,6,2018-04-27 14:45:29,22.0,106.66676,10.768543,334.1407300339174,0,6,12.58850320557539,0.053594556054349596,77,1524840329
51D21455,7,2018-04-27 14:45:31,23.0,106.66671,10.768645,335.39410763158827,0,2,58.02798700546389,1.2533775976708625,77,1524840331
51D21455,8,2018-04-27 14:45:40,23.0,106.66649,10.76912,333.69273016203033,0,9,13.627357543005372,1.70137746955794,77,1524840340
51D21455,9,2018-04-27 14:45:42,23.0,106.666435,10.76923,336.9452109242308,0,2,27.76735024305854,3.2524807622004914,77,1524840342
51D21455,10,2018-04-27 14:45:46,27.0,106.666336,10.76946,337.6985728490817,0,4,16.209902203948914,0.7533619248508785,77,1524840346
51D21455,11,2018-04-27 14:45:48,29.0,106.66628,10.769595,337.6985728490817,0,2,7.550656256934587,5.37963399256995,77,1524840348
51D21455,0,2018-04-27 14:45:49,28.0,106.66626,10.76966,338.9937757776937,0,1,171.61592896762727,4.084431063957936,78,1524840349
51D21455,1,2018-04-27 14:46:08,33.0,106.6657,10.771102,341.17291852807153,0,19,27.23722679226562,2.179142750377821,78,1524840368
51D21455,2,2018-04-27 14:46:11,32.0,106.66562,10.771334,338.15648304580964,0,3,8.856996840652181,3.0164354822618975,78,1524840371
51D21455,3,2018-04-27 14:46:12,31.0,106.66559,10.771408,338.13739135248204,0,1,41.29821565361039,0.01909169332759575,78,1524840372
51D21455,4,2018-04-27 14:46:17,30.0,106.66545,10.771753,342.60202817897925,0,5,16.537166512931435,4.4646368264972125,78,1524840377
51D21455,5,2018-04-27 14:46:19,29.0,106.665405,10.771895,338.77161063441116,0,2,16.686425588212725,3.8304175445680926,78,1524840379
51D21455,6,2018-04-27 14:46:21,29.0,106.66535,10.772035,338.77161063441116,0,2,8.240868920993027,2.3394556207574624,78,1524840381
51D21455,0,2018-04-27 14:55:35,30.0,106.66534,10.772003,160.99898834675233,0,553,23.62204266563524,7.814889585389068,79,1524840935
51D21455,1,2018-04-27 14:55:38,30.0,106.66541,10.771802,156.73715032962144,0,3,8.34301249316299,4.261838017130884,79,1524840938
51D21455,2,2018-04-27 14:55:39,32.0,106.66544,10.771733,155.27285665910082,0,1,8.92656261544188,1.4642936705206182,79,1524840939
51D21455,3,2018-04-27 14:55:40,32.0,106.665474,10.77166,161.68328933903203,0,1,26.571494538211343,6.410432679931205,79,1524840940
51D21455,4,2018-04-27 14:55:43,30.0,106.66555,10.771433,161.68328933903203,0,3,8.406104430016962,3.1592989275200978,79,1524840943
51D21455,0,2018-04-27 15:42:26,20.0,106.667145,10.7676115,163.61642183127168,0,51,37.011470956085354,4.237637170796916,80,1524843746
51D21455,1,2018-04-27 15:42:30,33.0,106.66724,10.767292,173.66047453604384,0,4,9.95646848159068,10.044052704772156,80,1524843750
51D21455,2,2018-04-27 15:42:31,32.0,106.66725,10.767203,166.75237139664387,0,1,38.36997893445435,6.9081031393999695,80,1524843751
51D21455,3,2018-04-27 15:42:35,35.0,106.66733,10.766867,159.7715815450422,0,4,19.064481556242093,6.980789851601656,80,1524843755
51D21455,4,2018-04-27 15:42:37,34.0,106.66739,10.766706,166.5004932880028,0,2,37.66656958828948,6.728911742960577,80,1524843757
51D21455,5,2018-04-27 15:42:41,34.0,106.66747,10.7663765,165.25996534807064,0,4,25.916953433901977,1.24052793993215,80,1524843761
51D21455,6,2018-04-27 15:42:44,28.0,106.66753,10.766151,163.0075782831389,0,3,52.641810216333056,2.2523870649317246,80,1524843764
51D21455,7,2018-04-27 15:43:14,14.0,106.66767,10.765698,172.95405211924302,0,30,8.962427525757953,9.946473836104104,80,1524843794
51D21455,8,2018-04-27 15:43:16,17.0,106.66768,10.765618,172.95405211924302,0,2,18.309274807203625,3.3304876824036285,80,1524843796
51D21455,0,2018-04-27 16:11:27,31.0,106.66753,10.765817,346.36713914998796,0,1688,60.620217790099474,12.611578732933083,81,1524845487
51D21455,1,2018-04-27 16:11:34,29.0,106.6674,10.766347,347.2022217997102,0,7,16.87077461306217,0.8350826497222101,81,1524845494
51D21455,2,2018-04-27 16:11:36,29.0,106.667366,10.766495,349.09117373267725,0,2,26.718804987093645,1.8889519329670748,81,1524845496
51D21455,3,2018-04-27 16:11:39,32.0,106.66732,10.766731,346.8280209307936,0,3,19.293279483627444,2.2631528018836207,81,1524845499
51D21455,4,2018-04-27 16:11:41,34.0,106.66728,10.7669,346.8280209307936,0,2,9.735451571135302,6.68794004420306,81,1524845501
51D21455,0,2018-04-27 16:11:42,34.0,106.66727,10.766987,349.7278634943145,0,1,77.05455252944004,3.788097480682211,82,1524845502
51D21455,1,2018-04-27 16:11:51,26.0,106.667145,10.767669,344.4925642719749,0,9,22.60719657324261,5.235299222339563,82,1524845511
51D21455,2,2018-04-27 16:11:54,28.0,106.66709,10.767865,338.4205844761916,0,3,23.894423104876445,6.071979795783307,82,1524845514
51D21455,3,2018-04-27 16:11:57,29.0,106.66701,10.768065,333.1657137777958,0,3,26.75683096320085,5.254870698395791,82,1524845517
51D21455,4,2018-04-27 16:12:00,32.0,106.6669,10.76828,331.5512802524074,0,3,9.21856603657114,1.6144335253883924,82,1524845520
51D21455,5,2018-04-27 16:12:01,31.0,106.66686,10.768353,335.26345854336057,0,1,34.119142287804195,3.7121782909531476,82,1524845521
51D21455,6,2018-04-27 16:12:05,29.0,106.66673,10.768632,334.1237808176098,0,4,32.71006952166931,1.1396777257507438,82,1524845525
51D21455,7,2018-04-27 16:12:09,30.0,106.6666,10.768897,335.2390911082216,0,4,41.95389341083132,1.1153102906117738,82,1524845529
51D21455,8,2018-04-27 16:12:14,31.0,106.66644,10.76924,334.48296555700824,0,5,17.84461654720165,0.7561255512133584,82,1524845534
51D21455,9,2018-04-27 16:12:16,32.0,106.66637,10.769385,334.48296555700824,0,2,17.643934385515347,0.31070846601403446,82,1524845536
51D21455,0,2018-04-27 16:54:32,17.0,106.66693,10.767696,339.9390989575182,0,1880,83.27437371097575,178.76030931053057,83,1524848072
51D21455,1,2018-04-27 16:54:43,31.0,106.66667,10.7684,335.8558587197811,0,11,36.51709839327729,4.083240237737073,83,1524848083
51D21455,2,2018-04-27 16:54:47,32.0,106.666534,10.7687,335.5320787709468,0,4,56.74459924204569,0.3237799488343285,83,1524848087
51D21455,3,2018-04-27 16:54:53,32.0,106.66632,10.769165,335.94770633891767,0,6,35.031557690186965,0.41562756797088696,83,1524848093
51D21455,4,2018-04-27 16:54:57,30.0,106.66619,10.769453,337.7481380013172,0,4,17.404534999062385,1.8004316623995464,83,1524848097
51D21455,5,2018-04-27 16:54:59,31.0,106.66613,10.769598,330.8797077762669,0,2,9.023350886669013,6.868430225050304,83,1524848099
51D21455,6,2018-04-27 16:55:01,32.0,106.66609,10.769669,342.06021294805237,0,2,26.39818740159617,11.180505171785455,83,1524848101
51D21455,7,2018-04-27 16:55:03,33.0,106.666016,10.769895,339.03565221255803,0,2,9.518352769543846,3.024560735494333,83,1524848103
51D21455,8,2018-04-27 16:55:04,33.0,106.665985,10.769975,349.2337952182959,0,1,8.826636574696344,10.198143005737847,83,1524848104
51D21455,9,2018-04-27 16:55:05,33.0,106.66597,10.770053,342.8292744689036,0,1,18.61071486931541,6.404520749392304,83,1524848105
51D21455,10,2018-04-27 16:55:07,32.0,106.66592,10.770213,329.0675705886838,0,2,21.352868716596426,13.761703880219784,83,1524848107
51D21455,11,2018-04-27 16:55:09,33.0,106.66582,10.770378,332.9452502048103,0,2,30.175348947728246,3.8776796161264997,83,1524848109
51D21455,12,2018-04-27 16:55:12,34.0,106.665695,10.77062,344.6419138091902,0,3,10.373477653154982,11.696663604379921,83,1524848112
51D21455,13,2018-04-27 16:55:13,35.0,106.66567,10.77071,341.56708037394293,0,1,10.424838735361206,3.0748334352472853,83,1524848113
51D21455,14,2018-04-27 16:55:14,35.0,106.66564,10.770799,343.8746518686657,0,1,19.783254090113054,2.3075714947227652,83,1524848114
51D21455,15,2018-04-27 16:55:16,35.0,106.66559,10.77097,343.8746518686657,0,2,35.951984226185864,0.15743681148700261,83,1524848116
51D23587,0,2018-04-27 01:57:40,20.7,106.6684,10.76795,91.93074058338716,0,10,65.58000931001692,6.556378396784197,84,1524794260
51D23587,1,2018-04-27 01:57:50,20.6,106.669,10.76793,84.22502404952075,0,10,32.940489469043115,7.705716533866408,84,1524794270
51D23587,2,2018-04-27 01:57:58,13.1,106.6693,10.76796,94.62554455246264,0,8,54.79937737493856,10.400520502941887,84,1524794278
51D23587,3,2018-04-27 01:58:06,12.2,106.6698,10.76792,91.44829982169298,0,8,43.709010379004525,3.177244730769658,84,1524794286
51D23587,4,2018-04-27 01:58:14,31.9,106.6702,10.76791,91.44829982169298,0,8,54.62989964591127,0.2895879714618559,84,1524794294
51F15797,0,2018-04-27 02:37:39,27.0,106.669754,10.767847,94.27415330035083,300,10,69.67114418805356,0.294892989257562,85,1524796659
51F15797,1,2018-04-27 02:37:49,24.0,106.67039,10.7678,92.09493411325055,300,10,51.376273950226576,2.179219187100287,85,1524796669
51F15797,2,2018-04-27 02:37:59,18.0,106.67086,10.767783,89.39003170116752,300,10,41.51252169727015,2.7049024120830296,85,1524796679
51F15797,3,2018-04-27 02:38:09,8.0,106.67124,10.767787,96.72922591755028,300,10,6.600289116245426,7.339194216382765,85,1524796689
51F15797,4,2018-04-27 02:38:39,4.0,106.6713,10.76778,96.72922591755028,300,30,38.23706516825407,7.556998229341815,85,1524796719
51F15797,0,2018-04-27 12:50:53,29.0,106.66926,10.768845,60.98237823755984,300,10,82.57205364084167,0.7937190405857137,86,1524833453
51F15797,1,2018-04-27 12:51:03,28.0,106.66992,10.769207,63.85469989824595,300,10,49.95516406964321,2.8723216606861044,86,1524833463
51F15797,2,2018-04-27 12:51:13,8.0,106.67033,10.769406,60.91530479398493,300,10,10.015300925589019,2.939395104261017,86,1524833473
51F15797,3,2018-04-27 12:51:23,9.0,106.67041,10.76945,57.6092282049807,300,10,28.51325834421698,3.3060765890042276,86,1524833483
51F15797,4,2018-04-27 12:51:33,4.0,106.67063,10.769588,56.82819897445322,300,10,32.16671200847252,0.78102923052748,86,1524833493
51F15797,5,2018-04-27 12:51:43,16.0,106.670876,10.769747,56.82819897445322,300,10,52.56742256571898,2.6849941388148864,86,1524833503
51F20439,0,2018-04-27 02:30:20,12.0,106.67111,10.769807,169.08469739910043,700,100,63.85478668209209,1.4445470463069228,87,1524796220
51F20439,1,2018-04-27 02:30:40,6.0,106.67122,10.769243,168.2410180556126,700,20,32.36126667779323,0.8436793434878211,87,1524796240
51F20439,2,2018-04-27 02:31:00,7.0,106.67128,10.768958,165.1340070613484,700,20,17.13455956227002,3.107010994264215,87,1524796260
51F20439,3,2018-04-27 02:31:20,7.0,106.67132,10.768809,176.78446631221033,700,20,19.60079709973895,11.650459250861928,87,1524796280
51F20439,4,2018-04-27 02:32:00,8.0,106.67133,10.768633,176.78446631221033,700,40,36.399806729668846,16.17617990259822,87,1524796320
51F29104,0,2018-04-27 01:09:38,29.0,106.66925,10.768797,59.21971086268811,300,11,184.67787977172864,2.850286383067008,88,1524791378
51F29104,1,2018-04-27 01:10:14,14.0,106.6707,10.769651,61.60058853189627,300,36,32.33475289397043,2.380877669208161,88,1524791414
51F29104,2,2018-04-27 01:10:24,10.0,106.67096,10.76979,54.703530729029254,300,10,25.48489546349546,6.8970578028670175,88,1524791424
51F29104,3,2018-04-27 01:10:32,8.0,106.67115,10.769923,60.246222280868054,300,8,28.98605895752024,5.5426915518388,88,1524791432
51F29104,4,2018-04-27 01:10:42,14.0,106.67138,10.770053,60.246222280868054,300,10,58.73356852009122,3.1216789283350437,88,1524791442
51F29104,0,2018-04-27 11:38:09,13.0,106.66668,10.767593,240.61626823326364,300,19,79.6063314326195,1.4359770235622307,89,1524829089
51F29104,1,2018-04-27 11:38:29,19.0,106.666046,10.76724,241.4547359483613,300,20,49.317491521891164,0.8384677150976643,89,1524829109
51F29104,2,2018-04-27 11:38:39,9.0,106.66565,10.767027,240.53545963457233,300,10,36.44230000492295,0.9192763137889699,89,1524829119
51F29104,3,2018-04-27 11:38:49,16.0,106.66536,10.766865,241.02632099200036,300,10,50.02261729761022,0.49086135742803094,89,1524829129
51F29104,4,2018-04-27 11:39:10,7.0,106.66496,10.766646,238.7504567878479,300,21,33.280028864446315,2.2758642041524695,89,1524829150
51F29104,5,2018-04-27 11:39:24,7.0,106.6647,10.76649,237.70351856128065,300,14,5.178832869868947,1.0469382265672493,89,1524829164
51F29104,6,2018-04-27 11:39:27,6.0,106.66466,10.766465,237.70351856128065,300,3,25.852049745876226,8.31688347321159,89,1524829167
51F36912,0,2018-04-27 01:43:22,14.0,106.67129,10.769965,203.15051712639882,700,15,22.350355499860243,34.69281190487109,90,1524793402
51F36912,1,2018-04-27 01:43:53,9.0,106.67121,10.76978,183.0267375539872,700,31,20.822153403283036,20.12377957241162,90,1524793433
51F36912,2,2018-04-27 01:43:59,12.0,106.6712,10.769593,168.13390752573818,700,6,18.174745533718486,14.892830028249023,90,1524793439
