y,x,ts,trip
10.769103,106.66953,1524836330,14572
10.767892,106.66927,1524836670,14574
10.7682,106.668045,1524836708,14574
10.768046,106.6674,1524836728,14574
10.76835,106.66688,1524836750,14574
10.767895,106.67151,1524846128,14576
10.767962,106.67014,1524846168,14576
10.767993,106.66926,1524846228,14576
10.768637,106.66899,1524846268,14576
10.769287,106.67025,1524846288,14577
10.769691,106.6709,1524846347,14577
10.770369,106.67126,1524846387,14577
10.771608,106.67049,1524846428,14578
10.771374,106.67,1524846448,14578
10.770385,106.67025,1524846468,14578
10.769025,106.66945,1524846588,14579
10.768434,106.6683,1524846608,14579
10.771243,106.66567,1524846688,14580
10.771765,106.66557,1524846708,14580
10.772153,106.66692,1524851565,14587
10.771383,106.667534,1524851605,14587
10.77159,106.667915,1524851625,14587
10.771975,106.66878,1524851645,14587
10.77202,106.66932,1524851665,14587
10.770538,106.670044,1524851765,14588
10.769856,106.6705,1524851805,14588
10.771403,106.66552,1524854127,14589
10.77016,106.66597,1524854147,14589
10.767748,106.667114,1524854227,14590
10.767932,106.66826,1524854247,14590
10.768055,106.66841,1524855269,14593
10.768019,106.66741,1524855289,14593
10.76721,106.667244,1524855674,14597
10.76685,106.66728,1524855679,14597
10.766463,106.6674,1524855684,14597
10.765922,106.66746,1524855699,14597
10.767775,106.67242,1524790580,14598
10.76781,106.67187,1524790590,14598
10.767909,106.66946,1524790660,14599
10.767919,106.66902,1524790670,14599
10.76795,106.66851,1524790680,14599
10.7690935,106.66652,1524790740,14600
10.769743,106.66625,1524790750,14600
10.767807,106.6721,1524820610,14602
10.767817,106.67182,1524820620,14602
10.769102,106.66647,1524820770,14605
10.76929,106.66637,1524820780,14605
10.769533,106.666275,1524820790,14605
10.766389,106.66462,1524847208,14609
10.766303,106.66473,1524847238,14609
10.767937,106.66952,1524828730,14616
10.768032,106.66826,1524828750,14616
10.768168,106.66794,1524828760,14616
10.768078,106.66763,1524828770,14616
10.767987,106.66714,1524828780,14616
10.769335,106.66638,1524828810,14617
10.7704315,106.66593,1524828830,14617
10.771049,106.6657,1524828840,14617
10.76549,106.66768,1524848020,14618
10.766058,106.66754,1524848030,14618
10.767282,106.66725,1524848060,14618
10.767579,106.66718,1524848070,14618
10.768047,106.66701,1524848080,14618
10.769196,106.66645,1524848100,14618
10.769861,106.66617,1524848110,14618
10.770794,106.66581,1524848120,14618
10.771733,106.66544,1524848130,14618
10.767573,106.66693,1524828680,14620
10.767926,106.66757,1524828690,14620
10.768386,106.668396,1524828700,14620
10.768817,106.66917,1524828710,14620
10.769514,106.67053,1524828770,14621
10.769691,106.67078,1524828780,14621
10.769935,106.67118,1524828790,14621
10.770225,106.67171,1524828800,14621
10.770847,106.67274,1524828840,14621
10.767888,106.66719,1524800760,14623
10.768321,106.66683,1524800790,14623
10.767837,106.67133,1524837310,14629
10.76785,106.67074,1524837320,14629
10.767873,106.67007,1524837330,14629
10.76791,106.66894,1524837350,14629
10.768071,106.66807,1524837370,14629
10.768145,106.66792,1524837380,14629
10.768001,106.667656,1524837390,14629
10.767733,106.66713,1524837400,14629
10.767146,106.66606,1524837420,14629
10.766641,106.665054,1524837440,14629
10.767814,106.672714,1524808090,14630
10.767876,106.672035,1524808100,14630
10.768174,106.66794,1524808170,14632
10.768059,106.66758,1524808180,14632
10.769147,106.66651,1524814580,14636
10.768591,106.66678,1524814590,14636
10.767969,106.667046,1524814630,14636
10.767809,106.66717,1524814640,14636
10.767897,106.66745,1524814650,14636
10.768486,106.66862,1524814670,14636
10.76882,106.66923,1524814680,14636
10.769182,106.669815,1524814690,14636
10.769616,106.67046,1524814730,14636
10.769102,106.67108,1524814760,14636
10.767865,106.6707,1524814850,14637
10.767904,106.66993,1524814860,14637
10.768114,106.669495,1524814890,14637
10.767902,106.669044,1524815140,14638
10.767947,106.66846,1524815150,14638
10.768087,106.66803,1524815160,14638
10.767946,106.668335,1524815190,14638
10.767902,106.66947,1524815210,14638
10.767843,106.670105,1524815220,14638
10.767862,106.67174,1524820310,14640
10.767937,106.67156,1524820320,14640
10.767899,106.670654,1524820560,14642
10.76796,106.669495,1524820580,14642
10.767979,106.66897,1524820590,14642
10.768205,106.668,1524820610,14642
10.76861,106.66675,1524820650,14642
10.769391,106.66639,1524820670,14642
10.770372,106.66599,1524820690,14642
10.771065,106.66572,1524820700,14642
10.771661,106.6655,1524820710,14642
10.77205,106.66535,1524820720,14642
10.772081,106.6695,1524820980,14643
10.771787,106.66973,1524821010,14643
10.771258,106.67001,1524821040,14643
10.770038,106.670425,1524821190,14644
10.769936,106.67049,1524821200,14644
10.76908,106.671135,1524821240,14644
10.768288,106.67133,1524821270,14644
10.768067,106.67148,1524821320,14644
10.767762,106.67248,1524821340,14644
10.770538,106.67233,1524807890,14645
10.77009,106.67149,1524807920,14645
10.769732,106.67082,1524807950,14645
10.769636,106.67065,1524807960,14645
10.76929,106.67001,1524807970,14645
10.768884,106.669266,1524807980,14645
10.767814,106.67177,1524873060,14648
10.767859,106.67073,1524873070,14648
10.768065,106.66761,1524873100,14649
10.768002,106.66705,1524873110,14649
10.771612,106.66547,1524873160,14651
10.772141,106.665245,1524873170,14651
10.771839,106.66538,1524873490,14652
10.771138,106.66566,1524873500,14652
10.770439,106.66594,1524873520,14652
10.768517,106.66675,1524873550,14653
10.7677765,106.66739,1524873580,14653
10.771878,106.66536,1524791198,14654
10.771407,106.665535,1524791208,14654
10.770845,106.66575,1524791228,14654
10.769435,106.6663,1524791248,14655
10.76908,106.66646,1524791258,14655
10.768042,106.66692,1524791302,14655
10.767805,106.66703,1524791314,14655
10.767815,106.66729,1524791334,14655
10.768195,106.66809,1524791356,14655
10.768472,106.66863,1524791367,14655
10.768797,106.66925,1524791378,14655
10.769651,106.6707,1524791414,14656
10.76979,106.67096,1524791424,14656
10.769923,106.67115,1524791432,14656
10.770053,106.67138,1524791442,14656
10.770291,106.67186,1524791452,14656
10.77057,106.672424,1524791462,14656
10.77067,106.67266,1524791467,14656
10.77067,106.67266,1524791472,14656
10.767946,106.66961,1524829003,14658
10.7679615,106.668655,1524829023,14658
10.768102,106.6681,1524829033,14658
10.768168,106.66801,1524829036,14658
10.768162,106.66782,1524829042,14658
10.767913,106.66729,1524829070,14658
10.767913,106.66729,1524829073,14658
10.767593,106.66668,1524829089,14658
10.76724,106.666046,1524829109,14658
10.767027,106.66565,1524829119,14658
10.766865,106.66536,1524829129,14658
10.766865,106.66536,1524829134,14658
10.766646,106.66496,1524829150,14658
10.76649,106.6647,1524829164,14658
10.766465,106.66466,1524829167,14658
10.76637,106.664444,1524829207,14658
10.771863,106.66533,1524830377,14659
10.771347,106.665535,1524830387,14659
10.770072,106.66603,1524830404,14660
10.769548,106.66624,1524830414,14660
10.76951,106.666176,1524830417,14660
10.76953,106.66605,1524830420,14660
10.769635,106.66555,1524830430,14660
10.76978,106.66514,1524830440,14660
10.76973,106.66523,1524830478,14660
10.769683,106.66531,1524830481,14660
10.770967,106.665726,1524830816,14662
10.770886,106.66576,1524830817,14662
10.77006,106.66606,1524830829,14662
10.769713,106.6662,1524830835,14662
10.769136,106.66642,1524830845,14662
10.768842,106.66655,1524830850,14662
10.76802,106.66699,1524830874,14662
10.767872,106.66704,1524830888,14662
